Sample	Length	Plus_Count	Minus_Count	Plus_Ratio	Minus_Ratio
m_GR_un_20d_1	142	68214	68000	0.5339	0.5322
m_GR_un_20d_1	143	71549	71858	0.56	0.5624
m_GR_un_20d_1	144	79456	80994	0.6219	0.6339
m_GR_un_20d_1	150	9556449	9547655	74.7948	74.726
m_GR_un_20d_2	20	70	85	0.0006	0.0007
m_GR_un_20d_2	21	143	191	0.0012	0.0016
m_GR_un_20d_2	22	174	268	0.0015	0.0023
m_GR_un_20d_2	23	263	327	0.0022	0.0028
m_GR_un_20d_2	24	328	438	0.0028	0.0037
m_GR_un_20d_2	25	431	502	0.0037	0.0043
m_GR_un_20d_2	26	448	594	0.0038	0.0051
m_GR_un_20d_2	27	573	701	0.0049	0.006
m_GR_un_20d_2	28	761	874	0.0065	0.0075
m_GR_un_20d_2	29	776	1015	0.0066	0.0087
m_GR_un_20d_2	30	866	1135	0.0074	0.0097
m_GR_un_20d_2	31	1026	1238	0.0088	0.0106
m_GR_un_20d_2	32	1257	1558	0.0107	0.0133
m_GR_un_20d_2	33	1173	1613	0.01	0.0138
m_GR_un_20d_2	34	1302	1598	0.0111	0.0136
m_GR_un_20d_2	35	1377	1440	0.0118	0.0123
m_GR_un_20d_2	36	1398	1784	0.0119	0.0152
m_GR_un_20d_2	37	1474	1819	0.0126	0.0155
m_GR_un_20d_2	38	1634	1990	0.0139	0.017
m_GR_un_20d_2	39	1703	1975	0.0145	0.0169
m_GR_un_20d_2	40	1888	2037	0.0161	0.0174
m_GR_un_20d_2	41	1808	2205	0.0154	0.0188
m_GR_un_20d_2	42	2205	2287	0.0188	0.0195
m_GR_un_20d_2	43	2081	2325	0.0178	0.0198
m_GR_un_20d_2	44	2330	2622	0.0199	0.0224
m_GR_un_20d_2	45	2260	2558	0.0193	0.0218
m_GR_un_20d_2	46	2281	2629	0.0195	0.0224
m_GR_un_20d_2	47	2387	2936	0.0204	0.0251
m_GR_un_20d_2	48	2335	3039	0.0199	0.0259
m_GR_un_20d_2	49	2616	2874	0.0223	0.0245
m_GR_un_20d_2	50	2666	3015	0.0228	0.0257
m_GR_un_20d_2	51	2875	3192	0.0245	0.0272
m_GR_un_20d_2	52	2739	3096	0.0234	0.0264
m_GR_un_20d_2	53	2952	3081	0.0252	0.0263
m_GR_un_20d_2	54	3097	3376	0.0264	0.0288
m_GR_un_20d_2	55	3191	3526	0.0272	0.0301
m_GR_un_20d_2	56	3252	3855	0.0278	0.0329
m_GR_un_20d_2	57	3122	3730	0.0267	0.0318
m_GR_un_20d_2	58	3229	3976	0.0276	0.0339
m_GR_un_20d_2	59	3177	4039	0.0271	0.0345
m_GR_un_20d_2	60	3599	4202	0.0307	0.0359
m_GR_un_20d_2	61	3676	4217	0.0314	0.036
m_GR_un_20d_2	62	3950	4140	0.0337	0.0353
m_GR_un_20d_2	63	4031	4376	0.0344	0.0374
m_GR_un_20d_2	64	4239	4690	0.0362	0.04
m_GR_un_20d_2	65	4104	4956	0.035	0.0423
m_GR_un_20d_2	66	4334	4780	0.037	0.0408
m_GR_un_20d_2	67	4459	5615	0.0381	0.0479
m_GR_un_20d_2	68	4646	5188	0.0397	0.0443
m_GR_un_20d_2	69	4714	5293	0.0402	0.0452
m_GR_un_20d_2	70	4901	5806	0.0418	0.0496
m_GR_un_20d_2	71	5480	5807	0.0468	0.0496
m_GR_un_20d_2	72	5067	6245	0.0433	0.0533
m_GR_un_20d_2	73	5441	6173	0.0464	0.0527
m_GR_un_20d_2	74	5552	6470	0.0474	0.0552
m_GR_un_20d_2	75	5544	6804	0.0473	0.0581
m_GR_un_20d_2	76	6168	6990	0.0527	0.0597
m_GR_un_20d_2	77	6105	7261	0.0521	0.062
m_GR_un_20d_2	78	6699	7597	0.0572	0.0649
m_GR_un_20d_2	79	6747	7771	0.0576	0.0663
m_GR_un_20d_2	80	6701	7927	0.0572	0.0677
m_GR_un_20d_2	81	6836	8115	0.0584	0.0693
m_GR_un_20d_2	82	7074	8628	0.0604	0.0737
m_GR_un_20d_2	83	7688	8615	0.0656	0.0735
m_GR_un_20d_2	84	8088	8943	0.069	0.0763
m_GR_un_20d_2	85	8515	9616	0.0727	0.0821
m_GR_un_20d_2	86	8290	10022	0.0708	0.0856
m_GR_un_20d_2	87	8615	10461	0.0735	0.0893
m_GR_un_20d_2	88	8703	11032	0.0743	0.0942
m_GR_un_20d_2	89	9331	11033	0.0797	0.0942
m_GR_un_20d_2	90	9099	11670	0.0777	0.0996
m_GR_un_20d_2	91	9742	12080	0.0832	0.1031
m_GR_un_20d_2	92	10485	12376	0.0895	0.1057
m_GR_un_20d_2	93	10743	12587	0.0917	0.1075
m_GR_un_20d_2	94	11002	12807	0.0939	0.1093
m_GR_un_20d_2	95	11647	13301	0.0994	0.1135
m_GR_un_20d_2	96	12289	13896	0.1049	0.1186
m_GR_un_20d_2	97	12382	15122	0.1057	0.1291
m_GR_un_20d_2	98	13087	15238	0.1117	0.1301
m_GR_un_20d_2	99	13151	16178	0.1123	0.1381
m_GR_un_20d_2	100	13328	16324	0.1138	0.1394
m_GR_un_20d_2	101	13918	16790	0.1188	0.1433
m_GR_un_20d_2	102	14790	17875	0.1263	0.1526
m_GR_un_20d_2	103	15484	18088	0.1322	0.1544
m_GR_un_20d_2	104	16538	19105	0.1412	0.1631
m_GR_un_20d_2	105	16424	19553	0.1402	0.1669
m_GR_un_20d_2	106	17292	20075	0.1476	0.1714
m_GR_un_20d_2	107	17754	20218	0.1516	0.1726
m_GR_un_20d_2	108	18400	21396	0.1571	0.1827
m_GR_un_20d_2	109	19271	21782	0.1645	0.1859
m_GR_un_20d_2	110	19274	21764	0.1645	0.1858
m_GR_un_20d_2	111	19897	20796	0.1699	0.1775
m_GR_un_20d_2	112	20020	18218	0.1709	0.1555
m_GR_un_20d_2	113	20674	16666	0.1765	0.1423
m_GR_un_20d_2	114	21676	15803	0.185	0.1349
m_GR_un_20d_2	115	22478	16011	0.1919	0.1367
m_GR_un_20d_2	116	22791	16576	0.1946	0.1415
m_GR_un_20d_2	117	23757	17037	0.2028	0.1454
m_GR_un_20d_2	118	25394	27820	0.2168	0.2375
m_GR_un_20d_2	119	26136	28379	0.2231	0.2423
m_GR_un_20d_2	120	27207	29287	0.2323	0.25
m_GR_un_20d_2	121	27860	27396	0.2378	0.2339
m_GR_un_20d_2	122	28250	24128	0.2412	0.206
m_GR_un_20d_2	123	28835	20784	0.2462	0.1774
m_GR_un_20d_2	124	30200	20116	0.2578	0.1717
m_GR_un_20d_2	125	31760	20995	0.2711	0.1792
m_GR_un_20d_2	126	32576	21119	0.2781	0.1803
m_GR_un_20d_2	127	33589	22084	0.2867	0.1885
m_GR_un_20d_2	128	35356	35746	0.3018	0.3052
m_GR_un_20d_2	129	36261	36734	0.3096	0.3136
m_GR_un_20d_2	130	39005	38561	0.333	0.3292
m_GR_un_20d_2	131	39939	38436	0.341	0.3281
m_GR_un_20d_2	132	40126	38079	0.3426	0.3251
m_GR_un_20d_2	133	40858	38353	0.3488	0.3274
m_GR_un_20d_2	134	41906	39394	0.3577	0.3363
m_GR_un_20d_2	135	42835	40193	0.3657	0.3431
m_GR_un_20d_2	136	44231	41672	0.3776	0.3557
m_GR_un_20d_2	137	43172	42771	0.3686	0.3651
m_GR_un_20d_2	138	48377	48352	0.413	0.4128
m_GR_un_20d_2	139	49803	49567	0.4252	0.4231
m_GR_un_20d_2	140	52561	52327	0.4487	0.4467
m_GR_un_20d_2	141	50525	50737	0.4313	0.4331
m_GR_un_20d_2	142	50840	50793	0.434	0.4336
m_GR_un_20d_2	143	54407	54790	0.4645	0.4677
m_GR_un_20d_2	144	62199	63446	0.531	0.5416
m_GR_un_20d_2	150	9953343	9952202	84.9703	84.9606
m_GR_un_20d_3	20	1038	1263	0.0106	0.0129
m_GR_un_20d_3	21	1456	2136	0.0149	0.0219
m_GR_un_20d_3	22	2144	3350	0.022	0.0343
m_GR_un_20d_3	23	2848	4558	0.0292	0.0467
m_GR_un_20d_3	24	3767	6002	0.0386	0.0615
m_GR_un_20d_3	25	4776	7351	0.0489	0.0753
m_GR_un_20d_3	26	5605	8419	0.0574	0.0862
m_GR_un_20d_3	27	6891	9884	0.0706	0.1012
m_GR_un_20d_3	28	8380	11701	0.0858	0.1198
m_GR_un_20d_3	29	10369	13153	0.1062	0.1347
m_GR_un_20d_3	30	11701	14404	0.1198	0.1475
m_GR_un_20d_3	31	13759	16916	0.1409	0.1732
m_GR_un_20d_3	32	15228	18084	0.1559	0.1852
m_GR_un_20d_3	33	15452	18337	0.1582	0.1878
m_GR_un_20d_3	34	15595	19452	0.1597	0.1992
m_GR_un_20d_3	35	16578	20099	0.1698	0.2058
m_GR_un_20d_3	36	18086	20997	0.1852	0.215
m_GR_un_20d_3	37	18618	21857	0.1907	0.2238
m_GR_un_20d_3	38	19556	22383	0.2003	0.2292
m_GR_un_20d_3	39	20394	22925	0.2088	0.2348
m_GR_un_20d_3	40	20604	23357	0.211	0.2392
m_GR_un_20d_3	41	22371	23977	0.2291	0.2455
m_GR_un_20d_3	42	22400	24306	0.2294	0.2489
m_GR_un_20d_3	43	22928	25243	0.2348	0.2585
m_GR_un_20d_3	44	22421	25181	0.2296	0.2579
m_GR_un_20d_3	45	23260	25413	0.2382	0.2602
m_GR_un_20d_3	46	23243	25838	0.238	0.2646
m_GR_un_20d_3	47	23530	25538	0.241	0.2615
m_GR_un_20d_3	48	24102	26215	0.2468	0.2685
m_GR_un_20d_3	49	24684	26487	0.2528	0.2712
m_GR_un_20d_3	50	24741	27050	0.2534	0.277
m_GR_un_20d_3	51	25085	26402	0.2569	0.2704
m_GR_un_20d_3	52	25323	27110	0.2593	0.2776
m_GR_un_20d_3	53	25633	27020	0.2625	0.2767
m_GR_un_20d_3	54	25723	27730	0.2634	0.284
m_GR_un_20d_3	55	26356	27702	0.2699	0.2837
m_GR_un_20d_3	56	25402	28017	0.2601	0.2869
m_GR_un_20d_3	57	26019	27727	0.2664	0.2839
m_GR_un_20d_3	58	25759	27799	0.2638	0.2847
m_GR_un_20d_3	59	26001	28087	0.2663	0.2876
m_GR_un_20d_3	60	25965	28101	0.2659	0.2878
m_GR_un_20d_3	61	26071	28875	0.267	0.2957
m_GR_un_20d_3	62	27247	28083	0.279	0.2876
m_GR_un_20d_3	63	27746	28348	0.2841	0.2903
m_GR_un_20d_3	64	27473	28394	0.2813	0.2908
m_GR_un_20d_3	65	27375	29007	0.2803	0.297
m_GR_un_20d_3	66	27489	28835	0.2815	0.2953
m_GR_un_20d_3	67	28576	29174	0.2926	0.2988
m_GR_un_20d_3	68	27911	29375	0.2858	0.3008
m_GR_un_20d_3	69	26812	29276	0.2746	0.2998
m_GR_un_20d_3	70	27504	29288	0.2817	0.2999
m_GR_un_20d_3	71	28411	29804	0.2909	0.3052
m_GR_un_20d_3	72	28157	30639	0.2883	0.3138
m_GR_un_20d_3	73	27892	29843	0.2856	0.3056
m_GR_un_20d_3	74	28054	30045	0.2873	0.3077
m_GR_un_20d_3	75	28201	29783	0.2888	0.305
m_GR_un_20d_3	76	29344	30270	0.3005	0.31
m_GR_un_20d_3	77	28696	30098	0.2939	0.3082
m_GR_un_20d_3	78	29094	30741	0.2979	0.3148
m_GR_un_20d_3	79	29525	30853	0.3024	0.316
m_GR_un_20d_3	80	29288	30208	0.2999	0.3093
m_GR_un_20d_3	81	28979	31488	0.2968	0.3225
m_GR_un_20d_3	82	29170	31183	0.2987	0.3193
m_GR_un_20d_3	83	29714	31772	0.3043	0.3254
m_GR_un_20d_3	84	30514	31351	0.3125	0.321
m_GR_un_20d_3	85	30689	31709	0.3143	0.3247
m_GR_un_20d_3	86	30242	31937	0.3097	0.3271
m_GR_un_20d_3	87	30385	32287	0.3112	0.3306
m_GR_un_20d_3	88	29568	31786	0.3028	0.3255
m_GR_un_20d_3	89	30956	32448	0.317	0.3323
m_GR_un_20d_3	90	31147	32275	0.319	0.3305
m_GR_un_20d_3	91	30712	31782	0.3145	0.3255
m_GR_un_20d_3	92	30887	32288	0.3163	0.3306
m_GR_un_20d_3	93	30685	32011	0.3142	0.3278
m_GR_un_20d_3	94	32402	33575	0.3318	0.3438
m_GR_un_20d_3	95	31166	33187	0.3192	0.3399
m_GR_un_20d_3	96	31691	32945	0.3245	0.3374
m_GR_un_20d_3	97	31958	34192	0.3273	0.3501
m_GR_un_20d_3	98	32344	34142	0.3312	0.3496
m_GR_un_20d_3	99	32506	34667	0.3329	0.355
m_GR_un_20d_3	100	32156	34593	0.3293	0.3542
m_GR_un_20d_3	101	33077	35035	0.3387	0.3588
m_GR_un_20d_3	102	33988	35565	0.3481	0.3642
m_GR_un_20d_3	103	33095	34566	0.3389	0.354
m_GR_un_20d_3	104	33346	35303	0.3415	0.3615
m_GR_un_20d_3	105	34149	35452	0.3497	0.363
m_GR_un_20d_3	106	34717	35232	0.3555	0.3608
m_GR_un_20d_3	107	35413	36650	0.3626	0.3753
m_GR_un_20d_3	108	34481	35632	0.3531	0.3649
m_GR_un_20d_3	109	34813	35866	0.3565	0.3673
m_GR_un_20d_3	110	34779	33934	0.3562	0.3475
m_GR_un_20d_3	111	35154	31737	0.36	0.325
m_GR_un_20d_3	112	34067	28454	0.3489	0.2914
m_GR_un_20d_3	113	36073	24776	0.3694	0.2537
m_GR_un_20d_3	114	34704	21915	0.3554	0.2244
m_GR_un_20d_3	115	35542	22157	0.364	0.2269
m_GR_un_20d_3	116	35380	22874	0.3623	0.2342
m_GR_un_20d_3	117	35609	22810	0.3647	0.2336
m_GR_un_20d_3	118	37397	38174	0.383	0.3909
m_GR_un_20d_3	119	37195	38203	0.3809	0.3912
m_GR_un_20d_3	120	37774	37742	0.3868	0.3865
m_GR_un_20d_3	121	37700	35202	0.3861	0.3605
m_GR_un_20d_3	122	38739	31153	0.3967	0.319
m_GR_un_20d_3	123	37997	26121	0.3891	0.2675
m_GR_un_20d_3	124	38211	24604	0.3913	0.252
m_GR_un_20d_3	125	39147	24739	0.4009	0.2533
m_GR_un_20d_3	126	40230	25547	0.412	0.2616
m_GR_un_20d_3	127	39476	25271	0.4043	0.2588
m_GR_un_20d_3	128	40350	40770	0.4132	0.4175
m_GR_un_20d_3	129	41478	41710	0.4248	0.4271
m_GR_un_20d_3	130	42129	41671	0.4314	0.4267
m_GR_un_20d_3	131	42846	41061	0.4388	0.4205
m_GR_un_20d_3	132	42835	40307	0.4387	0.4128
m_GR_un_20d_3	133	42168	39419	0.4318	0.4037
m_GR_un_20d_3	134	43549	40852	0.446	0.4183
m_GR_un_20d_3	135	43574	40867	0.4462	0.4185
m_GR_un_20d_3	136	43872	40809	0.4493	0.4179
m_GR_un_20d_3	137	41629	41504	0.4263	0.425
m_GR_un_20d_3	138	45407	45499	0.465	0.4659
m_GR_un_20d_3	139	44706	44549	0.4578	0.4562
m_GR_un_20d_3	140	47691	47402	0.4884	0.4854
m_GR_un_20d_3	141	44963	45005	0.4604	0.4609
m_GR_un_20d_3	142	44351	44297	0.4542	0.4536
m_GR_un_20d_3	143	46077	46597	0.4719	0.4772
m_GR_un_20d_3	144	51075	51874	0.523	0.5312
m_GR_un_20d_3	150	6141668	6136114	62.8937	62.8369
m_GR_in_25d_1	20	87	66	0.0009	0.0007
m_GR_in_25d_1	21	137	180	0.0014	0.0018
m_GR_in_25d_1	22	127	302	0.0013	0.0031
m_GR_in_25d_1	23	306	520	0.0031	0.0053
m_GR_in_25d_1	24	412	620	0.0042	0.0063
m_GR_in_25d_1	25	467	735	0.0047	0.0075
m_GR_in_25d_1	26	555	1284	0.0056	0.013
m_GR_in_25d_1	27	694	1325	0.007	0.0134
m_GR_in_25d_1	28	838	1524	0.0085	0.0155
m_GR_in_25d_1	29	1125	1713	0.0114	0.0174
m_GR_in_25d_1	30	1280	2152	0.013	0.0218
m_GR_in_25d_1	31	1738	2184	0.0176	0.0222
m_GR_in_25d_1	32	2006	2581	0.0204	0.0262
m_GR_in_25d_1	33	2313	2788	0.0235	0.0283
m_GR_in_25d_1	34	2355	3286	0.0239	0.0333
m_GR_in_25d_1	35	2670	3231	0.0271	0.0328
m_GR_in_25d_1	36	2785	3672	0.0283	0.0373
m_GR_in_25d_1	37	2927	3790	0.0297	0.0385
m_GR_in_25d_1	38	2946	3973	0.0299	0.0403
m_GR_in_25d_1	39	3732	4248	0.0379	0.0431
m_GR_in_25d_1	40	3446	4442	0.035	0.0451
m_GR_in_25d_1	41	3828	4817	0.0388	0.0489
m_GR_in_25d_1	42	3969	4966	0.0403	0.0504
m_GR_in_25d_1	43	4370	5188	0.0443	0.0526
m_GR_in_25d_1	44	4380	5298	0.0444	0.0538
m_GR_in_25d_1	45	4665	5507	0.0473	0.0559
m_GR_in_25d_1	46	4911	6211	0.0498	0.063
m_GR_in_25d_1	47	4762	5860	0.0483	0.0595
m_GR_in_25d_1	48	4726	5946	0.048	0.0603
m_GR_in_25d_1	49	5151	6502	0.0523	0.066
m_GR_in_25d_1	50	5505	6382	0.0559	0.0648
m_GR_in_25d_1	51	6006	6331	0.0609	0.0642
m_GR_in_25d_1	52	6197	7145	0.0629	0.0725
m_GR_in_25d_1	53	6124	7040	0.0621	0.0714
m_GR_in_25d_1	54	6365	7488	0.0646	0.076
m_GR_in_25d_1	55	6616	7575	0.0671	0.0769
m_GR_in_25d_1	56	6857	7647	0.0696	0.0776
m_GR_in_25d_1	57	6905	7907	0.0701	0.0802
m_GR_in_25d_1	58	7240	8581	0.0735	0.0871
m_GR_in_25d_1	59	7121	8078	0.0723	0.082
m_GR_in_25d_1	60	7457	8683	0.0757	0.0881
m_GR_in_25d_1	61	7353	9307	0.0746	0.0944
m_GR_in_25d_1	62	8148	9221	0.0827	0.0936
m_GR_in_25d_1	63	8250	9412	0.0837	0.0955
m_GR_in_25d_1	64	8753	10447	0.0888	0.106
m_GR_in_25d_1	65	8694	10146	0.0882	0.103
m_GR_in_25d_1	66	8718	11060	0.0885	0.1122
m_GR_in_25d_1	67	9582	11147	0.0972	0.1131
m_GR_in_25d_1	68	9916	11409	0.1006	0.1158
m_GR_in_25d_1	69	9808	12063	0.0995	0.1224
m_GR_in_25d_1	70	10379	12779	0.1053	0.1297
m_GR_in_25d_1	71	11110	12482	0.1127	0.1267
m_GR_in_25d_1	72	10557	12487	0.1071	0.1267
m_GR_in_25d_1	73	11633	12778	0.118	0.1297
m_GR_in_25d_1	74	11477	13986	0.1165	0.1419
m_GR_in_25d_1	75	12009	13372	0.1219	0.1357
m_GR_in_25d_1	76	12900	14437	0.1309	0.1465
m_GR_in_25d_1	77	13007	14637	0.132	0.1485
m_GR_in_25d_1	78	13277	15705	0.1347	0.1594
m_GR_in_25d_1	79	13178	15993	0.1337	0.1623
m_GR_in_25d_1	80	13535	16579	0.1373	0.1682
m_GR_in_25d_1	81	13890	16466	0.1409	0.1671
m_GR_in_25d_1	82	14633	16967	0.1485	0.1722
m_GR_in_25d_1	83	14766	17315	0.1498	0.1757
m_GR_in_25d_1	84	15794	18591	0.1603	0.1886
m_GR_in_25d_1	85	16566	19159	0.1681	0.1944
m_GR_in_25d_1	86	17282	19645	0.1754	0.1993
m_GR_in_25d_1	87	17687	20187	0.1795	0.2048
m_GR_in_25d_1	88	17376	20209	0.1763	0.2051
m_GR_in_25d_1	89	17739	21386	0.18	0.217
m_GR_in_25d_1	90	18687	21912	0.1896	0.2223
m_GR_in_25d_1	91	19176	22068	0.1946	0.2239
m_GR_in_25d_1	92	19350	23262	0.1963	0.236
m_GR_in_25d_1	93	20382	22882	0.2068	0.2322
m_GR_in_25d_1	94	20821	24082	0.2113	0.2444
m_GR_in_25d_1	95	21481	24154	0.218	0.2451
m_GR_in_25d_1	96	22766	24625	0.231	0.2499
m_GR_in_25d_1	97	23128	25289	0.2347	0.2566
m_GR_in_25d_1	98	23129	27708	0.2347	0.2812
m_GR_in_25d_1	99	23939	28274	0.2429	0.2869
m_GR_in_25d_1	100	24271	29081	0.2463	0.2951
m_GR_in_25d_1	101	25204	29174	0.2557	0.296
m_GR_in_25d_1	102	25236	30876	0.2561	0.3133
m_GR_in_25d_1	103	26988	31646	0.2738	0.3211
m_GR_in_25d_1	104	27659	31633	0.2807	0.321
m_GR_in_25d_1	105	28550	32102	0.2897	0.3257
m_GR_in_25d_1	106	30591	33475	0.3104	0.3397
m_GR_in_25d_1	107	29988	34796	0.3043	0.3531
m_GR_in_25d_1	108	30908	35433	0.3136	0.3595
m_GR_in_25d_1	109	31315	33665	0.3178	0.3416
m_GR_in_25d_1	110	31661	33461	0.3213	0.3395
m_GR_in_25d_1	111	33193	31797	0.3368	0.3226
m_GR_in_25d_1	112	33218	28934	0.3371	0.2936
m_GR_in_25d_1	113	34311	24816	0.3482	0.2518
m_GR_in_25d_1	114	35349	21808	0.3587	0.2213
m_GR_in_25d_1	115	35810	23668	0.3634	0.2402
m_GR_in_25d_1	116	36034	23174	0.3656	0.2351
m_GR_in_25d_1	117	38106	24823	0.3867	0.2519
m_GR_in_25d_1	118	39391	40932	0.3997	0.4153
m_GR_in_25d_1	119	40342	43603	0.4093	0.4424
m_GR_in_25d_1	120	40415	41635	0.4101	0.4225
m_GR_in_25d_1	121	41213	39868	0.4182	0.4045
m_GR_in_25d_1	122	41921	33495	0.4254	0.3399
m_GR_in_25d_1	123	43027	29869	0.4366	0.3031
m_GR_in_25d_1	124	44124	28295	0.4477	0.2871
m_GR_in_25d_1	125	44708	28697	0.4537	0.2912
m_GR_in_25d_1	126	45477	29583	0.4615	0.3002
m_GR_in_25d_1	127	46079	29619	0.4676	0.3005
m_GR_in_25d_1	128	47924	48086	0.4863	0.4879
m_GR_in_25d_1	129	48062	48550	0.4877	0.4926
m_GR_in_25d_1	130	50527	49876	0.5127	0.5061
m_GR_in_25d_1	131	51190	49934	0.5194	0.5067
m_GR_in_25d_1	132	51285	48305	0.5204	0.4902
m_GR_in_25d_1	133	52057	48688	0.5282	0.494
m_GR_in_25d_1	134	52153	48818	0.5292	0.4954
m_GR_in_25d_1	135	53890	50360	0.5468	0.511
m_GR_in_25d_1	136	54374	50916	0.5517	0.5166
m_GR_in_25d_1	137	52815	51807	0.5359	0.5257
m_GR_in_25d_1	138	57366	57526	0.5821	0.5837
m_GR_in_25d_1	139	58944	58956	0.5981	0.5982
m_GR_in_25d_1	140	59987	59804	0.6087	0.6068
m_GR_in_25d_1	141	57525	57266	0.5837	0.5811
m_GR_in_25d_1	142	58763	58563	0.5963	0.5942
m_GR_in_25d_1	143	60882	60518	0.6178	0.6141
m_GR_in_25d_1	144	66668	66441	0.6765	0.6742
m_GR_in_25d_1	150	7218663	7219373	73.2477	73.2549
m_GR_in_25d_2	20	72	140	0.0008	0.0016
m_GR_in_25d_2	21	164	230	0.0019	0.0026
m_GR_in_25d_2	22	218	379	0.0025	0.0043
m_GR_in_25d_2	23	275	473	0.0032	0.0054
m_GR_in_25d_2	24	366	628	0.0042	0.0072
m_GR_in_25d_2	25	556	1126	0.0064	0.0129
m_GR_in_25d_2	26	672	1092	0.0077	0.0125
m_GR_in_25d_2	27	864	1414	0.0099	0.0162
m_GR_in_25d_2	28	1045	1518	0.012	0.0174
m_GR_in_25d_2	29	1354	1880	0.0155	0.0216
m_GR_in_25d_2	30	1734	2147	0.0199	0.0246
m_GR_in_25d_2	31	1813	2417	0.0208	0.0277
m_GR_in_25d_2	32	2261	2981	0.0259	0.0342
m_GR_in_25d_2	33	2182	2951	0.025	0.0338
m_GR_in_25d_2	34	2591	3410	0.0297	0.0391
m_GR_in_25d_2	35	2650	3861	0.0304	0.0443
m_GR_in_25d_2	36	3004	4096	0.0344	0.047
m_GR_in_25d_2	37	3135	4320	0.036	0.0495
m_GR_in_25d_2	38	2964	4326	0.034	0.0496
m_GR_in_25d_2	39	3741	4367	0.0429	0.0501
m_GR_in_25d_2	40	3634	4964	0.0417	0.0569
m_GR_in_25d_2	41	4372	4814	0.0501	0.0552
m_GR_in_25d_2	42	4573	5254	0.0524	0.0603
m_GR_in_25d_2	43	4822	5338	0.0553	0.0612
m_GR_in_25d_2	44	4424	5304	0.0507	0.0608
m_GR_in_25d_2	45	4646	6119	0.0533	0.0702
m_GR_in_25d_2	46	5026	6259	0.0576	0.0718
m_GR_in_25d_2	47	4767	6268	0.0547	0.0719
m_GR_in_25d_2	48	5684	6169	0.0652	0.0707
m_GR_in_25d_2	49	5213	6560	0.0598	0.0752
m_GR_in_25d_2	50	5928	6459	0.068	0.0741
m_GR_in_25d_2	51	6208	6329	0.0712	0.0726
m_GR_in_25d_2	52	6281	7300	0.072	0.0837
m_GR_in_25d_2	53	6375	7316	0.0731	0.0839
m_GR_in_25d_2	54	6460	7149	0.0741	0.082
m_GR_in_25d_2	55	6452	7725	0.074	0.0886
m_GR_in_25d_2	56	6486	7273	0.0744	0.0834
m_GR_in_25d_2	57	6696	7949	0.0768	0.0912
m_GR_in_25d_2	58	7024	8536	0.0806	0.0979
m_GR_in_25d_2	59	7290	8991	0.0836	0.1031
m_GR_in_25d_2	60	7384	8965	0.0847	0.1028
m_GR_in_25d_2	61	7588	8920	0.087	0.1023
m_GR_in_25d_2	62	7898	8954	0.0906	0.1027
m_GR_in_25d_2	63	7902	9440	0.0906	0.1083
m_GR_in_25d_2	64	8674	9026	0.0995	0.1035
m_GR_in_25d_2	65	8968	10264	0.1028	0.1177
m_GR_in_25d_2	66	9207	10356	0.1056	0.1188
m_GR_in_25d_2	67	9380	11517	0.1076	0.1321
m_GR_in_25d_2	68	9168	11105	0.1051	0.1274
m_GR_in_25d_2	69	9909	11722	0.1136	0.1344
m_GR_in_25d_2	70	9532	12601	0.1093	0.1445
m_GR_in_25d_2	71	9741	11889	0.1117	0.1363
m_GR_in_25d_2	72	10722	11853	0.123	0.1359
m_GR_in_25d_2	73	11183	12665	0.1282	0.1452
m_GR_in_25d_2	74	11543	12602	0.1324	0.1445
m_GR_in_25d_2	75	12126	13090	0.1391	0.1501
m_GR_in_25d_2	76	12455	13407	0.1428	0.1537
m_GR_in_25d_2	77	12295	14499	0.141	0.1663
m_GR_in_25d_2	78	12592	14980	0.1444	0.1718
m_GR_in_25d_2	79	12171	15158	0.1396	0.1738
m_GR_in_25d_2	80	12892	16322	0.1478	0.1872
m_GR_in_25d_2	81	13837	15314	0.1587	0.1756
m_GR_in_25d_2	82	13272	15536	0.1522	0.1782
m_GR_in_25d_2	83	14250	16811	0.1634	0.1928
m_GR_in_25d_2	84	15386	16629	0.1764	0.1907
m_GR_in_25d_2	85	15362	17780	0.1762	0.2039
m_GR_in_25d_2	86	16346	18147	0.1875	0.2081
m_GR_in_25d_2	87	16486	19571	0.1891	0.2244
m_GR_in_25d_2	88	16587	20066	0.1902	0.2301
m_GR_in_25d_2	89	17205	20664	0.1973	0.237
m_GR_in_25d_2	90	16861	20129	0.1934	0.2308
m_GR_in_25d_2	91	17861	20664	0.2048	0.237
m_GR_in_25d_2	92	18217	21366	0.2089	0.245
m_GR_in_25d_2	93	19694	21475	0.2258	0.2463
m_GR_in_25d_2	94	20939	21710	0.2401	0.249
m_GR_in_25d_2	95	20230	22515	0.232	0.2582
m_GR_in_25d_2	96	20099	23124	0.2305	0.2652
m_GR_in_25d_2	97	21676	24850	0.2486	0.285
m_GR_in_25d_2	98	20630	24602	0.2366	0.2821
m_GR_in_25d_2	99	21668	25248	0.2485	0.2895
m_GR_in_25d_2	100	23548	26503	0.27	0.3039
m_GR_in_25d_2	101	23596	26069	0.2706	0.299
m_GR_in_25d_2	102	23496	27906	0.2694	0.32
m_GR_in_25d_2	103	25487	27726	0.2923	0.318
m_GR_in_25d_2	104	25569	28432	0.2932	0.3261
m_GR_in_25d_2	105	26380	29725	0.3025	0.3409
m_GR_in_25d_2	106	25740	28857	0.2952	0.3309
